AFK65394.1	AFK65394.1	0.0	1622	100.000	100
AFK65394.1	AFH63317.1	0.0	1605	100.000	99
AFK65394.1	AEI43346.1	0.0	1568	98.312	98
AFK65394.1	APQ62066.1	0.0	614	75.959	50
AFK65394.1	QGH37026.1	0.0	541	65.566	53
AFK65394.1	QDG64572.1	0.0	534	62.295	54
AFK65394.1	UOQ49844.1	3.48e-176	513	61.574	54
AFK65394.1	UOQ83449.1	3.25e-174	508	60.648	54
AFK65394.1	URZ13550.1	1.48e-151	446	55.500	51
AFK65394.1	URZ03136.1	1.48e-151	446	55.500	51
AFK65394.1	URZ08519.1	1.48e-151	446	55.500	51
AFK65394.1	ADL53901.1	3.22e-150	442	54.106	53
AFK65394.1	BAV13164.1	3.22e-150	442	54.106	53
AFK65394.1	URZ14487.1	1.62e-149	441	54.750	51
AFK65394.1	AEI32814.1	3.28e-148	437	53.616	51
AFK65394.1	AAK81317.1	3.28e-148	437	53.616	51
AFK65394.1	AWV81016.1	3.28e-148	437	53.616	51
AFK65394.1	NP_349977.1	3.28e-148	437	53.616	51
AFK65394.1	ADZ22427.1	3.28e-148	437	53.616	51
AFK65394.1	AQR97379.1	1.23e-144	428	52.899	53
AFK65394.1	AQR95316.1	1.23e-122	372	51.289	49
AFK65394.1	AGF56642.1	9.29e-122	369	51.031	49
AFK65394.1	UUO05566.1	4.64e-114	349	47.739	50
AFK65394.1	QHG85759.1	2.29e-93	296	45.131	51
AFK65394.1	QEC56425.1	5.14e-91	291	44.111	51
AFK65394.1	SMR00820.1	1.61e-87	281	43.750	50
AFK65394.1	SMQ93684.1	1.94e-87	281	43.750	50
AFK65394.1	AOD17115.1	2.02e-87	281	43.750	50
AFK65394.1	AOD13722.1	2.02e-87	281	43.750	50
AFK65394.1	QMV13892.1	2.77e-85	275	43.095	51
AFK65394.1	WCM95171.1	2.77e-85	275	44.365	51
AFK65394.1	UFN12909.1	3.70e-85	275	41.667	51
AFK65394.1	UFN17473.1	3.70e-85	275	41.667	51
AFK65394.1	UFN33164.1	3.70e-85	275	41.667	51
AFK65394.1	UFN24216.1	3.70e-85	275	41.667	51
AFK65394.1	UFN28707.1	3.70e-85	275	41.667	51
AFK65394.1	UFN31398.1	3.70e-85	275	41.667	51
AFK65394.1	UFS53660.1	3.70e-85	275	41.667	51
AFK65394.1	UFN05263.1	3.70e-85	275	41.667	51
AFK65394.1	UFN22963.1	3.70e-85	275	41.667	51
AFK65394.1	UFN40565.1	3.70e-85	275	41.667	51
AFK65394.1	UFN08329.1	3.70e-85	275	41.667	51
AFK65394.1	UFN01569.1	3.70e-85	275	41.667	51
AFK65394.1	UFS50996.1	3.70e-85	275	41.667	51
AFK65394.1	UFN06037.1	3.70e-85	275	41.667	51
AFK65394.1	UFN26461.1	3.70e-85	275	41.667	51
AFK65394.1	QNM58991.1	5.12e-85	275	41.514	53
AFK65394.1	APP82189.1	9.94e-85	273	41.570	52
AFK65394.1	CAH2706286.1	9.94e-85	273	41.570	52
AFK65394.1	CAD0299049.1	9.94e-85	273	41.570	52
AFK65394.1	CAD0298904.1	9.94e-85	273	41.570	52
AFK65394.1	QEW17348.1	9.94e-85	273	41.570	52
AFK65394.1	APP86776.1	1.10e-84	273	41.570	52
AFK65394.1	CAD0299007.1	1.10e-84	273	41.570	52
AFK65394.1	ASW48588.1	1.10e-84	273	41.570	52
AFK65394.1	CAD0305275.1	1.10e-84	273	41.570	52
AFK65394.1	QWN18722.1	1.31e-84	273	43.499	52
AFK65394.1	QWN14437.1	1.31e-84	273	43.499	52
AFK65394.1	ATS66014.1	1.31e-84	273	43.499	52
AFK65394.1	UZB31340.1	1.31e-84	273	43.499	52
AFK65394.1	AZU15452.1	1.31e-84	273	43.499	52
AFK65394.1	AZU36975.1	1.31e-84	273	43.499	52
AFK65394.1	QTL01509.1	1.31e-84	273	43.499	52
AFK65394.1	QWN35418.1	1.31e-84	273	43.499	52
AFK65394.1	ATS32394.1	1.31e-84	273	43.499	52
AFK65394.1	ATS53723.1	1.31e-84	273	43.499	52
AFK65394.1	QWN10154.1	1.31e-84	273	43.499	52
AFK65394.1	UZB10455.1	1.31e-84	273	43.499	52
AFK65394.1	UZB02004.1	1.31e-84	273	43.499	52
AFK65394.1	UZB27198.1	1.31e-84	273	43.499	52
AFK65394.1	QWN27109.1	1.31e-84	273	43.499	52
AFK65394.1	ATS86870.1	1.31e-84	273	43.499	52
AFK65394.1	QWN31278.1	1.31e-84	273	43.499	52
AFK65394.1	UNW14355.1	1.31e-84	273	43.499	52
AFK65394.1	AZU32599.1	1.31e-84	273	43.499	52
AFK65394.1	ATS40920.1	1.31e-84	273	43.499	52
AFK65394.1	UZB14578.1	1.31e-84	273	43.499	52
AFK65394.1	ATS82492.1	1.31e-84	273	43.499	52
AFK65394.1	ATS91046.1	1.31e-84	273	43.499	52
AFK65394.1	CDF63691.1	1.31e-84	273	43.499	52
AFK65394.1	QWN06014.1	1.31e-84	273	43.499	52
AFK65394.1	QTK97571.1	1.31e-84	273	43.499	52
AFK65394.1	ATS49454.1	1.31e-84	273	43.499	52
AFK65394.1	ATS45190.1	1.31e-84	273	43.499	52
AFK65394.1	ATS61974.1	1.31e-84	273	43.499	52
AFK65394.1	ATS28403.1	1.31e-84	273	43.499	52
AFK65394.1	AZU28210.1	1.31e-84	273	43.499	52
AFK65394.1	UZB06210.1	1.31e-84	273	43.499	52
AFK65394.1	QNL41162.1	1.39e-84	275	40.305	54
AFK65394.1	UWO01927.1	2.16e-84	275	40.972	51
AFK65394.1	QBG99881.1	3.27e-84	272	44.712	51
AFK65394.1	ASK98990.1	3.48e-84	272	44.471	51
AFK65394.1	ASL00368.1	3.48e-84	272	44.471	51
AFK65394.1	QBG95941.1	3.87e-84	271	44.471	51
AFK65394.1	QBG88262.1	4.38e-84	272	44.471	51
AFK65394.1	ASK92220.1	4.43e-84	272	44.878	50
AFK65394.1	QBH03974.1	4.47e-84	272	44.418	51
AFK65394.1	SCV08451.1	5.39e-84	274	40.741	54
AFK65394.1	QRQ55841.1	5.39e-84	274	40.741	54
AFK65394.1	UWN94109.1	5.39e-84	274	40.741	54
AFK65394.1	ALJ49034.1	5.39e-84	274	40.741	54
AFK65394.1	AXI82776.1	7.03e-84	271	42.506	50
AFK65394.1	QBG92135.1	7.08e-84	271	44.231	51
AFK65394.1	UNE61027.1	7.08e-84	271	44.231	51
AFK65394.1	WAH62346.1	7.86e-84	271	44.471	51
AFK65394.1	WAH62385.1	7.86e-84	271	44.471	51
AFK65394.1	UTS72254.1	7.86e-84	271	44.471	51
AFK65394.1	UTS72225.1	7.86e-84	271	44.471	51
AFK65394.1	QUT27398.1	1.02e-83	273	41.339	51
AFK65394.1	QDH54541.1	1.38e-83	273	41.805	50
AFK65394.1	UVP26362.1	1.38e-83	273	41.805	50
AFK65394.1	CAG9866746.1	2.00e-83	272	41.339	51
AFK65394.1	QKJ32757.1	2.02e-83	270	41.981	51
AFK65394.1	QIU94582.1	2.92e-83	272	40.590	52
AFK65394.1	ASK99020.1	5.90e-83	269	44.231	51
AFK65394.1	AFC86662.1	8.25e-83	269	40.596	54
AFK65394.1	CAD7724156.1	2.34e-82	267	43.750	51
AFK65394.1	CAD7726161.1	2.34e-82	267	43.750	51
AFK65394.1	CAD7713457.1	2.34e-82	267	43.750	51
AFK65394.1	CAD7726165.1	2.34e-82	267	43.750	51
AFK65394.1	CAD7719851.1	2.34e-82	267	43.750	51
