QYM77803.1	QYM77803.1	0.0	8618	100.000	100
QYM77803.1	ATC63731.1	0.0	921	50.640	76
QYM77803.1	ATC63731.1	5.11e-69	259	41.000	76
QYM77803.1	ATC63731.1	7.63e-66	248	29.717	76
QYM77803.1	ATC63731.1	6.93e-43	173	35.714	76
QYM77803.1	ATC63731.1	6.00e-41	166	42.902	76
QYM77803.1	ATC63731.1	1.62e-37	155	54.268	76
QYM77803.1	ATC63731.1	3.85e-36	150	52.907	76
QYM77803.1	ATC63731.1	2.00e-35	148	42.437	76
QYM77803.1	ATC63731.1	1.79e-34	145	49.171	76
QYM77803.1	ATC63731.1	8.59e-33	139	47.596	76
QYM77803.1	ATC63731.1	1.19e-31	135	48.634	76
QYM77803.1	ATC63731.1	2.27e-30	131	47.879	76
QYM77803.1	ATC63731.1	5.03e-30	130	43.038	76
QYM77803.1	ATC63731.1	1.39e-20	99.8	50.000	76
QYM77803.1	ATC63731.1	1.45e-17	89.7	58.696	76
QYM77803.1	ATC63731.1	4.92e-16	84.7	51.402	76
QYM77803.1	ATC63731.1	1.14e-14	80.1	34.444	76
QYM77803.1	ATC63731.1	1.30e-14	79.7	35.065	76
QYM77803.1	ATC63731.1	9.47e-12	70.5	46.847	76
QYM77803.1	ATC63731.1	4.08e-07	55.1	44.706	76
QYM77803.1	ATC63731.1	1.34e-04	46.6	36.364	76
QYM77803.1	ATC63731.1	1.96e-04	46.2	37.288	76
QYM77803.1	ATC63731.1	0.12	37.0	28.571	76
QYM77803.1	ATC64129.1	0.0	825	49.532	48
QYM77803.1	ATC64129.1	1.14e-57	219	46.691	48
QYM77803.1	ATC64129.1	9.03e-34	142	45.699	48
QYM77803.1	ATC64129.1	9.50e-34	142	44.706	48
QYM77803.1	ATC64129.1	1.78e-31	134	44.828	48
QYM77803.1	ATC64129.1	3.44e-27	120	35.385	48
QYM77803.1	ATC64129.1	4.63e-20	97.4	38.298	48
QYM77803.1	ATC64129.1	1.34e-18	92.8	53.763	48
QYM77803.1	ATC64129.1	3.63e-17	87.8	52.475	48
QYM77803.1	ATC64129.1	8.66e-16	83.6	33.217	48
QYM77803.1	ATC64129.1	1.17e-07	56.6	39.130	48
QYM77803.1	ATC64129.1	3.79e-07	55.1	41.758	48
QYM77803.1	ATC64129.1	1.10e-05	50.1	39.560	48
QYM77803.1	UPK43766.1	1.13e-132	424	50.213	11
QYM77803.1	ANY66001.1	1.07e-131	431	48.401	11
QYM77803.1	QRK06267.1	6.13e-131	419	49.576	11
QYM77803.1	ATB43602.1	7.36e-131	419	47.581	11
QYM77803.1	QOS81691.1	1.64e-130	418	49.362	11
QYM77803.1	ADB78775.2	1.79e-129	415	47.872	11
QYM77803.1	AGM38211.1	5.58e-129	414	47.872	11
QYM77803.1	QZN76855.1	6.44e-129	414	48.936	11
QYM77803.1	QRN94441.1	2.04e-128	412	48.093	11
QYM77803.1	ANF98673.1	3.42e-128	411	48.291	11
QYM77803.1	AFH59500.1	3.77e-128	411	47.154	11
QYM77803.1	ASR49494.1	4.43e-128	420	48.291	11
QYM77803.1	AFC27358.1	7.38e-127	407	46.748	11
QYM77803.1	URJ47623.1	6.61e-126	414	46.091	11
QYM77803.1	AOK90836.1	1.30e-125	413	47.134	11
QYM77803.1	ADM68123.1	1.40e-125	412	46.311	11
QYM77803.1	WDZ60003.1	2.44e-125	411	47.234	11
QYM77803.1	QYK65142.1	9.96e-125	410	46.921	11
QYM77803.1	URJ53623.1	1.28e-124	410	46.921	11
QYM77803.1	URJ68137.1	1.28e-124	410	46.921	11
QYM77803.1	URJ65476.1	1.28e-124	410	46.921	11
QYM77803.1	WDZ55342.1	1.85e-124	409	46.723	11
QYM77803.1	URJ60617.1	1.85e-124	409	46.723	11
QYM77803.1	UNL94875.1	2.08e-124	409	45.902	11
QYM77803.1	UQQ35628.1	3.94e-124	409	46.921	11
QYM77803.1	QDA26690.1	4.13e-124	409	46.921	11
QYM77803.1	URJ36787.1	4.13e-124	409	46.921	11
QYM77803.1	URJ36787.3	4.13e-124	409	46.921	11
QYM77803.1	WCM61644.1	5.00e-124	408	46.709	11
QYM77803.1	AZH27606.1	5.00e-124	408	46.709	11
QYM77803.1	APB73056.1	8.30e-124	407	46.709	11
QYM77803.1	UMY57241.1	2.58e-123	405	46.934	11
QYM77803.1	QYK59979.1	3.26e-123	407	46.610	11
QYM77803.1	QPK57588.1	3.58e-123	405	46.809	11
QYM77803.1	UMR36131.1	4.33e-123	405	46.709	11
QYM77803.1	UBS87549.1	9.56e-123	404	45.287	11
QYM77803.1	APB78052.1	1.00e-122	404	46.285	11
QYM77803.1	APQ57479.1	1.09e-122	404	46.285	11
QYM77803.1	AHC17930.1	1.09e-122	404	46.285	11
QYM77803.1	ALA40252.1	1.30e-122	404	46.285	11
QYM77803.1	AIY09654.1	1.30e-122	404	46.709	11
QYM77803.1	AET58527.1	3.18e-122	403	46.058	11
QYM77803.1	AHM63953.1	3.97e-122	402	45.287	11
QYM77803.1	ALP36552.1	8.93e-122	402	46.473	11
QYM77803.1	QWP75273.1	3.87e-113	369	43.403	11
QYM77803.1	ALN84808.1	7.08e-112	368	42.346	11
QYM77803.1	QWF16616.1	1.15e-111	369	41.961	11
QYM77803.1	UJB18786.1	1.63e-111	364	41.948	11
QYM77803.1	UOF16335.1	1.55e-110	361	42.394	11
QYM77803.1	QJS18636.1	3.37e-105	352	42.918	11
QYM77803.1	AOS61647.1	1.35e-99	343	49.724	16
QYM77803.1	AOS61647.1	6.18e-09	60.8	21.944	16
QYM77803.1	CDM70269.1	4.67e-99	330	40.882	11
QYM77803.1	ATC63710.1	3.65e-98	355	33.173	63
QYM77803.1	ATC63710.1	7.99e-38	156	31.187	63
QYM77803.1	ATC63710.1	1.25e-36	152	43.214	63
QYM77803.1	ATC63710.1	5.80e-28	124	44.262	63
